,Plot,Subplot,Species,Light_ISF,Light_Cat,Core,Soil,Adult,Sterile,Conspecific,Myco,SoilMyco,PlantDate,AMF,EMF,Phenolics,Lignin,NSC,Census,Time,Event,Harvest,Alive
629,10,A,Acer saccharum,0.051,Low,2016,Acer saccharum,1330,Non-Sterile,Conspecific,AMF,AMF,6/4/18,16.58,35.552,-0.23,9.41,9.81,7,24.5,1.0,0,Dead
630,10,A,Acer saccharum,0.051,Low,2017,Quercus rubra,984,Non-Sterile,Heterospecific,AMF,EMF,6/4/18,1.23,37.956,0.13,11.46,11.47,7,24.5,0.0,1,Dead
631,5,C,Quercus rubra,0.098,Med,2017,Acer saccharum,561,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,29.36,40.36,3.82,26.68,14.74,33,115.5,0.0,0,Alive
632,5,A,Quercus alba,0.086,Med,2017,Quercus rubra,1454,Non-Sterile,Heterospecific,EMF,EMF,5/25/18,24.89,38.65,5.19,19.47,20.84,20,70.0,1.0,0,Dead
633,5,A,Quercus alba,0.086,Med,2017,Populus grandidentata,394,Non-Sterile,Heterospecific,EMF,EMF,5/29/18,18.23,22.62,4.96,18.6,22.13,33,115.5,0.0,0,Alive
634,5,C,Quercus rubra,0.098,Med,2016,Populus grandidentata,285,Non-Sterile,Heterospecific,EMF,EMF,5/31/18,19.03,28.02,3.69,20.43,18.5,33,115.5,0.0,0,Alive
635,5,C,Quercus rubra,0.098,Med,2016,Acer rubrum,1332,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,19.7,21.83,3.5,26.77,14.38,33,115.5,0.0,0,Alive
636,10,A,Prunus serotina,0.051,Low,2016,Acer rubrum,1332,Non-Sterile,Heterospecific,AMF,AMF,6/5/18,9.0,22.072499999999998,-0.09,4.6,7.26,7,24.5,0.0,1,Dead
637,5,A,Acer saccharum,0.086,Med,2017,Acer saccharum,561,Non-Sterile,Conspecific,AMF,AMF,6/1/18,18.1,22.314999999999998,0.48,13.62,12.36,18,63.0,1.0,0,Dead
638,10,C,Prunus serotina,0.075,Low,2017,Sterile,G,Sterile,Sterilized,AMF,Sterile,6/5/18,4.0,22.5575,0.0,4.63,8.32,7,24.5,0.0,1,Dead
639,5,C,Quercus alba,0.098,Med,2017,Acer rubrum,1468,Non-Sterile,Heterospecific,EMF,AMF,5/25/18,12.77,22.8,4.66,17.64,23.94,33,115.5,0.0,0,Alive
640,10,A,Quercus rubra,0.051,Low,2016,Acer rubrum,1326,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,8.0,0.0,3.26,18.85,17.53,7,24.5,0.0,1,Dead
641,10,C,Quercus rubra,0.075,Low,2016,Acer saccharum,961,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,17.0,65.63,3.62,20.83,17.83,7,24.5,0.0,1,Dead
642,10,C,Prunus serotina,0.075,Low,2017,Sterile,689,Sterile,Sterilized,AMF,Sterile,6/5/18,15.0,38.18,0.27,5.06,8.07,7,24.5,0.0,1,Dead
643,5,A,Quercus rubra,0.086,Med,2017,Sterile,921,Sterile,Sterilized,EMF,Sterile,5/23/18,6.48,10.73,3.46,24.52,15.13,33,115.5,0.0,0,Alive
644,10,A,Quercus alba,0.051,Low,2016,Populus grandidentata,277,Non-Sterile,Heterospecific,EMF,EMF,5/29/18,47.0,71.43,4.59,22.65,16.69,7,24.5,0.0,1,Dead
645,10,C,Quercus rubra,0.075,Low,2016,Populus grandidentata,394,Non-Sterile,Heterospecific,EMF,EMF,5/31/18,21.0,44.9,3.41,31.66,13.97,7,24.5,0.0,1,Dead
646,5,C,Quercus rubra,0.098,Med,2016,Acer saccharum,1323,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,29.36,40.36,3.82,26.68,14.74,33,115.5,0.0,0,Alive
647,5,C,Quercus alba,0.098,Med,2017,Prunus serotina,1027,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,17.66,34.38,4.15,19.17,22.01,33,115.5,0.0,0,Alive
648,10,A,Quercus rubra,0.051,Low,2016,Quercus alba,1320,Non-Sterile,Heterospecific,EMF,EMF,5/31/18,21.0,54.55,3.7,29.14,14.24,7,24.5,0.0,1,Dead
649,10,A,Quercus rubra,0.051,Low,2017,Acer rubrum,50,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,14.0,8.89,2.96,25.54,13.33,7,24.5,0.0,1,Dead
650,10,C,Quercus rubra,0.075,Low,2017,Acer saccharum,1757,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,75.0,36.47,3.62,25.06,15.15,7,24.5,0.0,1,Dead
651,10,A,Acer saccharum,0.051,Low,2016,Acer rubrum,1332,Non-Sterile,Heterospecific,AMF,AMF,6/4/18,15.0,36.97,-0.39,9.21,8.63,7,24.5,0.0,1,Dead
652,5,C,Quercus alba,0.098,Med,2016,Quercus rubra,1688,Non-Sterile,Heterospecific,EMF,EMF,5/25/18,14.5,37.47,5.23,21.24,18.26,33,115.5,0.0,0,Alive
653,10,A,Acer saccharum,0.051,Low,2016,Acer rubrum,1326,Non-Sterile,Heterospecific,AMF,AMF,6/4/18,2.0,37.385,-0.54,10.24,11.58,7,24.5,0.0,1,Dead
654,5,A,Quercus alba,0.086,Med,2016,Quercus alba,1320,Non-Sterile,Conspecific,EMF,EMF,5/23/18,26.42,37.3,4.9,19.18,21.65,21,73.5,1.0,0,Dead
655,10,C,Quercus rubra,0.075,Low,2016,Quercus alba,1478,Non-Sterile,Heterospecific,EMF,EMF,5/31/18,17.0,4.55,3.53,24.11,15.7,7,24.5,0.0,1,Dead
656,10,A,Acer saccharum,0.051,Low,2017,Acer rubrum,1386,Non-Sterile,Heterospecific,AMF,AMF,6/4/18,15.87,4.786666666666666,-0.34,9.59,9.44,7,24.5,1.0,0,Dead
657,10,C,Acer saccharum,0.075,Low,2017,Sterile,1757,Sterile,Sterilized,AMF,Sterile,5/17/18,2.0,5.023333333333333,-0.2,9.19,9.39,7,24.5,0.0,1,Dead
658,10,C,Quercus rubra,0.075,Low,2017,Acer rubrum,1384,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,7.0,5.26,3.09,28.82,11.85,7,24.5,0.0,1,Dead
659,10,C,Quercus rubra,0.075,Low,2017,Quercus rubra,984,Non-Sterile,Conspecific,EMF,EMF,5/24/18,20.0,50.0,3.91,21.31,18.26,7,24.5,0.0,1,Dead
660,5,A,Acer saccharum,0.086,Med,2017,Sterile,1330,Sterile,Sterilized,AMF,Sterile,5/18/18,9.09,40.115,0.06,12.41,12.37,23,80.5,1.0,0,Dead
661,10,A,Quercus alba,0.051,Low,2017,Quercus alba,1715,Non-Sterile,Conspecific,EMF,EMF,5/22/18,16.0,30.23,4.37,21.77,17.34,7,24.5,0.0,1,Dead
662,10,A,Quercus rubra,0.051,Low,2016,Acer saccharum,1323,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,22.0,46.34,3.82,27.25,14.41,7,24.5,0.0,1,Dead
663,5,A,Quercus rubra,0.086,Med,2016,Sterile,984,Sterile,Sterilized,EMF,Sterile,5/23/18,6.48,10.73,3.46,24.52,15.13,21,73.5,1.0,0,Dead
664,10,A,Quercus alba,0.051,Low,2016,Acer saccharum,961,Non-Sterile,Heterospecific,EMF,AMF,5/22/18,29.0,5.56,4.44,23.63,16.13,7,24.5,0.0,1,Dead
665,5,C,Acer saccharum,0.098,Med,2016,Quercus alba,1320,Non-Sterile,Heterospecific,AMF,EMF,6/4/18,14.56,39.32,0.05,14.23,12.65,17,59.5,1.0,0,Dead
666,10,E,Quercus rubra,0.072,Low,2017,Quercus alba,1205,Non-Sterile,Heterospecific,EMF,EMF,5/31/18,10.0,73.08,3.92,23.35,17.04,7,24.5,0.0,1,Dead
667,5,C,Acer saccharum,0.098,Med,2017,Quercus rubra,1595,Non-Sterile,Heterospecific,AMF,EMF,6/4/18,12.24,58.464,0.14,14.27,12.11,17,59.5,1.0,0,Dead
668,10,E,Prunus serotina,0.072,Low,2017,Sterile,1027,Sterile,Sterilized,AMF,Sterile,6/5/18,0.0,43.848,0.22,5.3,8.2,7,24.5,0.0,1,Dead
669,5,C,Acer saccharum,0.098,Med,2016,Sterile,275,Sterile,Sterilized,AMF,Sterile,6/6/18,8.44,29.232,0.04,12.15,12.18,33,115.5,1.0,0,Dead
670,5,A,Acer saccharum,0.086,Med,2017,Acer saccharum,961,Non-Sterile,Conspecific,AMF,AMF,6/1/18,18.1,14.616,0.48,13.62,12.36,18,63.0,1.0,0,Dead
671,10,C,Quercus rubra,0.075,Low,2017,Sterile,921,Sterile,Sterilized,EMF,Sterile,5/23/18,5.0,0.0,2.97,24.77,12.7,7,24.5,0.0,1,Dead
672,5,A,Acer saccharum,0.086,Med,2017,Acer rubrum,1386,Non-Sterile,Heterospecific,AMF,AMF,6/1/18,17.06,14.18,-0.01,13.73,12.05,18,63.0,1.0,0,Dead
673,5,E,Quercus rubra,0.077,Med,2017,Quercus alba,1478,Non-Sterile,Heterospecific,EMF,EMF,5/31/18,19.14,28.36,3.74,23.03,16.63,33,115.5,0.0,0,Alive
674,5,E,Quercus rubra,0.077,Med,2017,Prunus serotina,I,Non-Sterile,Heterospecific,EMF,AMF,5/31/18,18.48,29.0,3.11,25.27,13.05,33,115.5,0.0,0,Alive
675,5,E,Quercus rubra,0.077,Med,2017,Acer rubrum,1468,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,21.22,28.13,3.52,26.83,13.94,33,115.5,0.0,0,Alive
676,5,C,Quercus alba,0.098,Med,2017,Prunus serotina,I,Non-Sterile,Heterospecific,EMF,AMF,6/15/18,17.66,34.38,4.15,19.17,22.01,33,115.5,0.0,0,Alive
677,10,C,Quercus alba,0.075,Low,2017,Sterile,1205,Sterile,Sterilized,EMF,Sterile,5/17/18,26.0,0.0,3.45,24.23,15.43,7,24.5,0.0,1,Dead
678,10,E,Quercus rubra,0.072,Low,2017,Prunus serotina,689,Non-Sterile,Heterospecific,EMF,AMF,5/31/18,14.0,36.36,2.48,25.81,11.42,7,24.5,0.0,1,Dead
679,5,A,Quercus rubra,0.086,Med,2016,Sterile,1595,Sterile,Sterilized,EMF,Sterile,5/23/18,6.48,10.73,3.46,24.52,15.13,21,73.5,1.0,0,Dead
680,10,B,Quercus rubra,0.072,Low,2017,Quercus alba,1715,Non-Sterile,Heterospecific,EMF,EMF,5/31/18,12.0,32.76,3.55,20.38,18.18,7,24.5,0.0,1,Dead
681,10,E,Acer saccharum,0.072,Low,2016,Acer saccharum,1323,Non-Sterile,Conspecific,AMF,AMF,6/4/18,13.33,26.208,-0.18,11.17,11.73,7,24.5,0.0,1,Dead
682,5,E,Prunus serotina,0.077,Med,2016,Acer rubrum,1384,Non-Sterile,Heterospecific,AMF,AMF,6/5/18,23.53,19.656,0.34,5.15,6.72,17,59.5,1.0,0,Dead
683,5,C,Acer saccharum,0.098,Med,2016,Quercus rubra,1454,Non-Sterile,Heterospecific,AMF,EMF,6/4/18,12.24,13.104,0.14,14.27,12.11,17,59.5,1.0,0,Dead
684,10,D,Prunus serotina,0.06,Low,2017,Prunus serotina,689,Non-Sterile,Conspecific,AMF,AMF,6/8/18,34.02,6.552,0.4,5.25,6.91,7,24.5,1.0,0,Dead
685,10,D,Quercus alba,0.06,Low,2017,Sterile,1478,Sterile,Sterilized,EMF,Sterile,5/17/18,11.0,0.0,2.55,18.94,19.22,7,24.5,0.0,1,Dead
686,5,C,Quercus alba,0.098,Med,2017,Populus grandidentata,891,Non-Sterile,Heterospecific,EMF,EMF,5/29/18,20.63,25.93,4.99,19.06,22.55,33,115.5,0.0,0,Alive
687,10,B,Quercus rubra,0.072,Low,2017,Prunus serotina,J,Non-Sterile,Heterospecific,EMF,AMF,5/31/18,17.0,10.34,2.32,22.68,12.28,7,24.5,0.0,1,Dead
688,10,E,Prunus serotina,0.072,Low,2017,Quercus rubra,921,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,32.85,28.01,0.69,7.94,11.64,7,24.5,1.0,0,Dead
689,5,B,Quercus rubra,0.091,Med,2017,Acer saccharum,275,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,24.97,45.68,3.83,26.75,14.85,33,115.5,0.0,0,Alive
690,10,B,Quercus alba,0.072,Low,2017,Prunus serotina,689,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,17.0,5.45,3.33,19.78,19.13,7,24.5,0.0,1,Dead
691,10,B,Prunus serotina,0.072,Low,2017,Populus grandidentata,277,Non-Sterile,Heterospecific,AMF,EMF,6/8/18,56.63,17.69,0.56,5.41,6.99,7,24.5,1.0,0,Dead
692,5,B,Quercus rubra,0.091,Med,2017,Quercus rubra,970,Non-Sterile,Conspecific,EMF,EMF,5/25/18,18.49,29.93,3.61,25.97,14.58,33,115.5,0.0,0,Alive
693,5,B,Acer saccharum,0.091,Med,2016,Acer saccharum,1330,Non-Sterile,Conspecific,AMF,AMF,6/1/18,20.57,29.697499999999998,0.47,14.19,12.4,18,63.0,1.0,0,Dead
694,5,B,Prunus serotina,0.091,Med,2017,Acer rubrum,1326,Non-Sterile,Heterospecific,AMF,AMF,6/5/18,17.5,29.465,0.32,10.68,13.63,17,59.5,1.0,0,Dead
695,5,E,Prunus serotina,0.077,Med,2016,Sterile,H,Sterile,Sterilized,AMF,Sterile,6/5/18,10.97,29.2325,0.26,5.45,9.31,17,59.5,1.0,0,Dead
696,5,E,Quercus rubra,0.077,Med,2017,Prunus serotina,H,Non-Sterile,Heterospecific,EMF,AMF,5/31/18,18.48,29.0,3.11,25.27,13.05,33,115.5,0.0,0,Alive
697,10,D,Prunus serotina,0.06,Low,2017,Sterile,J,Sterile,Sterilized,AMF,Sterile,6/5/18,2.0,30.16,0.25,5.36,8.28,7,24.5,0.0,1,Dead
698,5,D,Quercus alba,0.103,Med,2017,Populus grandidentata,277,Non-Sterile,Heterospecific,EMF,EMF,5/29/18,20.82,31.32,4.96,18.89,22.79,33,115.5,0.0,0,Alive
699,5,B,Quercus alba,0.091,Med,2017,Acer saccharum,1757,Non-Sterile,Heterospecific,EMF,AMF,5/23/18,19.14,29.4,5.06,18.85,22.32,33,115.5,0.0,0,Alive
700,10,D,Acer saccharum,0.06,Low,2017,Acer rubrum,50,Non-Sterile,Heterospecific,AMF,AMF,6/4/18,17.77,26.9025,-0.2,10.8,11.03,7,24.5,1.0,0,Dead
701,5,B,Acer saccharum,0.091,Med,2016,Acer rubrum,50,Non-Sterile,Heterospecific,AMF,AMF,6/1/18,16.64,24.405,-0.04,13.72,12.18,18,63.0,1.0,0,Dead
702,10,D,Prunus serotina,0.06,Low,2016,Populus grandidentata,891,Non-Sterile,Heterospecific,AMF,EMF,6/8/18,53.7,21.9075,0.57,5.28,6.36,7,24.5,1.0,0,Dead
703,5,B,Quercus rubra,0.091,Med,2016,Quercus alba,1297,Non-Sterile,Heterospecific,EMF,EMF,5/31/18,20.86,19.41,3.83,21.14,17.93,33,115.5,0.0,0,Alive
704,5,D,Acer saccharum,0.103,Med,2016,Acer saccharum,1323,Non-Sterile,Conspecific,AMF,AMF,6/1/18,22.43,25.052,0.37,12.63,12.1,18,63.0,1.0,0,Dead
705,5,D,Acer saccharum,0.103,Med,2017,Populus grandidentata,277,Non-Sterile,Heterospecific,AMF,EMF,6/1/18,14.82,30.694,-0.1,13.59,12.2,18,63.0,1.0,0,Dead
706,5,D,Acer saccharum,0.103,Med,2017,Populus grandidentata,394,Non-Sterile,Heterospecific,AMF,EMF,6/1/18,14.82,36.336,-0.1,13.59,12.2,18,63.0,1.0,0,Dead
707,10,B,Prunus serotina,0.072,Low,2017,Sterile,I,Sterile,Sterilized,AMF,Sterile,6/5/18,14.0,41.977999999999994,0.3,5.3,8.5,7,24.5,0.0,1,Dead
708,10,B,Quercus rubra,0.072,Low,2017,Quercus rubra,970,Non-Sterile,Conspecific,EMF,EMF,5/24/18,12.0,47.62,3.79,23.84,16.19,7,24.5,0.0,1,Dead
709,5,D,Quercus alba,0.103,Med,2017,Prunus serotina,J,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,16.66,30.65,4.15,19.02,23.35,33,115.5,0.0,0,Alive
710,10,D,Quercus rubra,0.06,Low,2017,Sterile,1595,Sterile,Sterilized,EMF,Sterile,5/23/18,20.0,11.76,2.59,28.0,6.59,7,24.5,0.0,1,Dead
711,10,B,Quercus alba,0.072,Low,2016,Quercus alba,415,Non-Sterile,Conspecific,EMF,EMF,5/22/18,16.0,53.33,3.91,26.38,13.3,7,24.5,0.0,1,Dead
712,5,B,Quercus alba,0.091,Med,2017,Quercus alba,415,Non-Sterile,Conspecific,EMF,EMF,5/23/18,16.24,34.94,4.9,24.65,15.55,33,115.5,0.0,0,Alive
713,5,D,Quercus alba,0.103,Med,2017,Acer rubrum,1386,Non-Sterile,Heterospecific,EMF,AMF,5/25/18,13.9,21.05,4.71,17.55,24.28,33,115.5,0.0,0,Alive
714,5,D,Quercus alba,0.103,Med,2017,Quercus rubra,984,Non-Sterile,Heterospecific,EMF,EMF,5/25/18,10.58,42.14,5.25,22.16,17.68,33,115.5,0.0,0,Alive
715,5,D,Quercus alba,0.103,Med,2017,Acer saccharum,561,Non-Sterile,Heterospecific,EMF,AMF,5/23/18,23.71,30.45,5.02,18.89,22.85,33,115.5,0.0,0,Alive
716,10,D,Acer saccharum,0.06,Low,2017,Acer saccharum,1757,Non-Sterile,Conspecific,AMF,AMF,6/4/18,15.0,18.455,-0.14,9.62,9.96,7,24.5,0.0,1,Dead
717,5,D,Quercus rubra,0.103,Med,2017,Sterile,1688,Sterile,Sterilized,EMF,Sterile,5/23/18,8.99,6.46,3.56,24.16,15.82,33,115.5,0.0,0,Alive
718,5,B,Quercus alba,0.091,Med,2017,Prunus serotina,H,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,13.96,32.36,4.23,19.27,21.03,33,115.5,0.0,0,Alive
719,5,B,Quercus rubra,0.091,Med,2016,Prunus serotina,G,Non-Sterile,Heterospecific,EMF,AMF,5/31/18,25.68,27.69,3.33,24.84,14.86,18,63.0,1.0,0,Dead
720,5,B,Acer saccharum,0.091,Med,2017,Populus grandidentata,285,Non-Sterile,Heterospecific,AMF,EMF,6/1/18,14.58,21.633333333333333,-0.1,13.82,12.19,18,63.0,1.0,0,Dead
721,10,B,Acer saccharum,0.072,Low,2016,Populus grandidentata,277,Non-Sterile,Heterospecific,AMF,EMF,6/4/18,2.47,15.576666666666666,-0.34,8.77,10.58,7,24.5,0.0,1,Dead
722,10,B,Quercus alba,0.072,Low,2017,Prunus serotina,H,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,14.0,9.52,3.55,19.49,19.12,7,24.5,0.0,1,Dead
723,10,B,Prunus serotina,0.072,Low,2017,Acer saccharum,1757,Non-Sterile,Heterospecific,AMF,AMF,6/8/18,32.0,12.99,0.52,5.01,6.04,7,24.5,0.0,1,Dead
724,5,D,Acer saccharum,0.103,Med,2016,Sterile,1757,Sterile,Sterilized,AMF,Sterile,5/18/18,7.54,16.46,0.03,12.61,12.16,23,80.5,1.0,0,Dead
725,10,B,Acer saccharum,0.072,Low,2017,Quercus rubra,1595,Non-Sterile,Heterospecific,AMF,EMF,6/4/18,12.14,19.93,-0.03,10.9,11.2,7,24.5,1.0,0,Dead
726,5,B,Acer saccharum,0.091,Med,2016,Quercus rubra,1688,Non-Sterile,Heterospecific,AMF,EMF,6/4/18,13.47,23.4,0.17,14.14,12.12,17,59.5,1.0,0,Dead
727,10,D,Quercus rubra,0.06,Low,2017,Acer rubrum,1386,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,22.0,26.87,3.26,26.93,13.36,7,24.5,0.0,1,Dead
728,5,B,Acer saccharum,0.091,Med,2017,Quercus alba,1478,Non-Sterile,Heterospecific,AMF,EMF,6/4/18,14.84,21.333333333333336,0.03,14.25,12.72,17,59.5,1.0,0,Dead
729,10,D,Acer saccharum,0.06,Low,2016,Quercus alba,1478,Non-Sterile,Heterospecific,AMF,EMF,6/4/18,16.9,15.796666666666669,-0.07,11.0,11.67,7,24.5,1.0,0,Dead
730,10,D,Quercus rubra,0.06,Low,2016,Quercus rubra,1688,Non-Sterile,Conspecific,EMF,EMF,5/24/18,10.0,10.26,1.91,29.68,9.35,7,24.5,0.0,1,Dead
731,5,B,Acer saccharum,0.091,Med,2017,Sterile,961,Sterile,Sterilized,AMF,Sterile,5/18/18,8.52,19.83,0.04,12.26,12.14,23,80.5,1.0,0,Dead
732,5,B,Quercus alba,0.091,Med,2017,Acer saccharum,1323,Non-Sterile,Heterospecific,EMF,AMF,5/23/18,19.14,29.4,5.06,18.85,22.32,33,115.5,0.0,0,Alive
733,10,B,Quercus alba,0.072,Low,2017,Acer rubrum,1384,Non-Sterile,Heterospecific,EMF,AMF,5/25/18,31.0,32.0,4.12,22.18,17.63,7,24.5,0.0,1,Dead
734,10,B,Quercus rubra,0.072,Low,2017,Acer saccharum,275,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,11.0,43.75,2.6,25.7,11.61,7,24.5,0.0,1,Dead
735,5,B,Prunus serotina,0.091,Med,2017,Sterile,1027,Sterile,Sterilized,AMF,Sterile,6/5/18,9.54,39.525,0.0,7.75,11.71,17,59.5,1.0,0,Dead
736,5,B,Quercus alba,0.091,Med,2016,Quercus rubra,921,Non-Sterile,Heterospecific,EMF,EMF,5/25/18,20.21,35.3,5.31,20.58,19.0,33,115.5,0.0,0,Alive
737,5,D,Quercus alba,0.103,Med,2017,Quercus alba,1205,Non-Sterile,Conspecific,EMF,EMF,5/23/18,11.03,36.83,4.99,23.16,16.88,33,115.5,0.0,0,Alive
738,10,B,Quercus alba,0.072,Low,2017,Quercus rubra,984,Non-Sterile,Heterospecific,EMF,EMF,5/25/18,31.0,23.68,4.8,24.7,15.81,7,24.5,0.0,1,Dead
739,5,D,Quercus alba,0.103,Med,2017,Quercus alba,1715,Non-Sterile,Conspecific,EMF,EMF,5/23/18,11.03,36.83,4.99,23.16,16.88,21,73.5,1.0,0,Dead
740,5,B,Acer saccharum,0.091,Med,2016,Quercus alba,1205,Non-Sterile,Heterospecific,AMF,EMF,6/4/18,14.84,35.1225,0.03,14.25,12.72,17,59.5,1.0,0,Dead
741,10,D,Acer saccharum,0.06,Low,2017,Quercus alba,1205,Non-Sterile,Heterospecific,AMF,EMF,6/4/18,16.9,33.415,-0.07,11.0,11.67,7,24.5,1.0,0,Dead
742,10,D,Acer saccharum,0.06,Low,2016,Sterile,1330,Sterile,Sterilized,AMF,Sterile,5/17/18,5.0,31.7075,-0.28,9.24,9.75,7,24.5,0.0,1,Dead
743,10,B,Quercus alba,0.072,Low,2017,Acer saccharum,275,Non-Sterile,Heterospecific,EMF,AMF,5/22/18,12.0,30.0,4.66,20.99,18.78,7,24.5,0.0,1,Dead
744,10,B,Acer saccharum,0.072,Low,2016,Populus grandidentata,394,Non-Sterile,Heterospecific,AMF,EMF,6/4/18,10.09,20.98,-0.23,10.54,11.44,7,24.5,1.0,0,Dead
745,5,D,Prunus serotina,0.103,Med,2016,Acer rubrum,1332,Non-Sterile,Heterospecific,AMF,AMF,6/5/18,19.14,11.96,0.34,10.75,13.6,17,59.5,1.0,0,Dead
746,10,B,Quercus rubra,0.072,Low,2017,Sterile,984,Sterile,Sterilized,EMF,Sterile,5/23/18,4.0,2.94,2.96,26.03,12.61,7,24.5,0.0,1,Dead
747,10,D,Quercus rubra,0.06,Low,2017,Prunus serotina,G,Non-Sterile,Heterospecific,EMF,AMF,5/31/18,9.0,33.33,2.97,26.49,13.48,7,24.5,0.0,1,Dead
748,10,D,Acer saccharum,0.06,Low,2016,Populus grandidentata,891,Non-Sterile,Heterospecific,AMF,EMF,6/4/18,12.0,20.83,-0.27,10.84,11.11,7,24.5,0.0,1,Dead
749,11,C,Quercus alba,0.055,Low,2016,Sterile,415,Sterile,Sterilized,EMF,Sterile,5/17/18,12.0,8.33,2.22,18.69,19.08,7,24.5,0.0,1,Dead
750,11,C,Quercus alba,0.055,Low,2017,Acer rubrum,1386,Non-Sterile,Heterospecific,EMF,AMF,5/25/18,23.87,36.31,4.32,19.24,21.51,7,24.5,1.0,0,Dead
751,5,D,Prunus serotina,0.103,Med,2017,Acer rubrum,1386,Non-Sterile,Heterospecific,AMF,AMF,6/5/18,19.14,28.68,0.34,10.75,13.6,17,59.5,1.0,0,Dead
752,5,D,Quercus alba,0.103,Med,2016,Acer rubrum,1326,Non-Sterile,Heterospecific,EMF,AMF,5/25/18,13.9,21.05,4.71,17.55,24.28,33,115.5,0.0,0,Alive
753,5,D,Quercus rubra,0.103,Med,2017,Sterile,1454,Sterile,Sterilized,EMF,Sterile,5/23/18,8.99,6.46,3.56,24.16,15.82,24,84.0,1.0,0,Dead
754,5,B,Quercus alba,0.091,Med,2017,Populus grandidentata,118,Non-Sterile,Heterospecific,EMF,EMF,5/29/18,20.79,24.77,4.99,19.11,22.0,33,115.5,0.0,0,Alive
755,11,A,Quercus alba,0.068,Low,2017,Quercus alba,1205,Non-Sterile,Conspecific,EMF,EMF,5/22/18,13.83,23.81,4.71,23.07,16.57,7,24.5,0.0,1,Dead
756,11,A,Prunus serotina,0.068,Low,2016,Quercus alba,1320,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,26.55,25.875,0.63,8.06,11.63,7,24.5,1.0,0,Dead
757,11,C,Quercus rubra,0.055,Low,2017,Quercus alba,1205,Non-Sterile,Heterospecific,EMF,EMF,5/31/18,16.38,27.94,3.78,20.27,18.87,7,24.5,1.0,0,Dead
758,11,A,Prunus serotina,0.068,Low,2016,Acer saccharum,1330,Non-Sterile,Heterospecific,AMF,AMF,6/7/18,46.91,30.950000000000003,0.56,4.99,7.18,7,24.5,1.0,0,Dead
759,11,C,Quercus rubra,0.055,Low,2017,Prunus serotina,1027,Non-Sterile,Heterospecific,EMF,AMF,5/31/18,5.0,33.96,2.59,31.0,10.27,7,24.5,0.0,1,Dead
760,5,D,Quercus alba,0.103,Med,2016,Acer saccharum,275,Non-Sterile,Heterospecific,EMF,AMF,5/23/18,23.71,30.45,5.02,18.89,22.85,21,73.5,1.0,0,Dead
761,11,C,Prunus serotina,0.055,Low,2017,Quercus rubra,1454,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,28.15,29.21,0.65,5.42,8.13,7,24.5,1.0,0,Dead
762,6,A,Quercus alba,0.065,Low,2017,Quercus rubra,984,Non-Sterile,Heterospecific,EMF,EMF,5/25/18,19.83,27.97,4.76,24.63,15.73,33,115.5,0.0,0,Alive
763,6,A,Acer saccharum,0.065,Low,2016,Quercus rubra,984,Non-Sterile,Heterospecific,AMF,EMF,6/4/18,12.51,24.4,-0.02,11.17,11.21,17,59.5,1.0,0,Dead
764,11,C,Quercus alba,0.055,Low,2017,Quercus alba,1715,Non-Sterile,Conspecific,EMF,EMF,5/23/18,20.0,20.83,4.62,22.95,16.56,7,24.5,0.0,1,Dead
765,6,A,Quercus alba,0.065,Low,2016,Prunus serotina,I,Non-Sterile,Heterospecific,EMF,AMF,6/15/18,16.55,31.11,3.73,19.5,19.34,33,115.5,0.0,0,Alive
766,11,A,Quercus alba,0.068,Low,2016,Quercus alba,415,Non-Sterile,Conspecific,EMF,EMF,5/22/18,0.0,0.0,4.71,21.63,17.29,7,24.5,0.0,1,Dead
767,11,A,Quercus rubra,0.068,Low,2017,Acer rubrum,1386,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,12.0,77.5,3.29,32.51,13.33,7,24.5,0.0,1,Dead
768,6,C,Quercus rubra,0.087,Med,2017,Prunus serotina,I,Non-Sterile,Heterospecific,EMF,AMF,5/31/18,22.29,27.83,3.35,24.9,14.95,33,115.5,0.0,0,Alive
769,11,A,Quercus rubra,0.068,Low,2017,Prunus serotina,H,Non-Sterile,Heterospecific,EMF,AMF,5/31/18,9.0,9.09,2.44,27.81,8.82,7,24.5,0.0,1,Dead
